number,ump,serve year,birth year,All-star game,Division Series,League Championship Series,World Series,Wild Card Game,Other Leagues,Umpire School/Camp Instructor (Y/N),Umpire School/Camp Student (Y/N),Marital Status (Y/N),Children,B.S (Y/N),M.S (Y/N),Data source,call_ball,bc_ball,bc_ball_ratio,call_strike,bc_strike,bc_strike_ratio,total_call,bad_call,bad_call_ratio,bcr_i1,bcr_i2,bcr_i3,bcr_i4,bcr_i5,bcr_i6,bcr_i7,bcr_i8,bcr_i9,bcr_OT,bcr_z1,bcr_z2,bcr_z3,bcr_z4,bcr_z5,bcr_z6,bcr_z7,bcr_z8,bcr_z9,bcr_z11,bcr_z12,bcr_z13,bcr_z14,bcr_FF,bcr_SL,bcr_FT,bcr_CU,bcr_FC,bcr_SI,bcr_CH,bcr_FS,bcr_KC,bcr_EP,bcr_,bcr_KN
84,John Libka,2.0,1987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,wikipedia,377,11,0.0291777188328912,190,25,0.131578947368421,567,36,0.0634920634920635,0.0615384615384615,0.0963855421686747,0.0217391304347826,0.0632911392405063,0.0508474576271186,0.115384615384615,0.0612244897959184,0.028169014084507005,0.027027027027027,-1.0,0.125,0.0,0.5,0.0,0.0,0.0606060606060606,0.0,0.0454545454545455,0.0357142857142857,0.0379746835443038,0.0892857142857143,0.0970873786407767,0.0457516339869281,0.0611111111111111,0.06,0.072463768115942,0.027027027027027,0.0952380952380952,0.0810810810810811,0.0384615384615385,-1.0,0.0769230769230769,-1.0,-1.0,-1.0
74,John Tumpane,6.0,1983,0.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,n/a,992,50,0.0504032258064516,452,62,0.13716814159291998,1444,112,0.0775623268698061,0.0918367346938776,0.0853658536585366,0.108108108108108,0.0847457627118644,0.0402298850574713,0.0670391061452514,0.0666666666666667,0.0970149253731343,0.0738255033557047,0.0666666666666667,0.368421052631579,0.115384615384615,0.19444444444444395,0.0666666666666667,0.0,0.0307692307692308,0.0769230769230769,0.0819672131147541,0.164383561643836,0.0537190082644628,0.0578034682080925,0.0785123966942149,0.0576368876080692,0.08396946564885499,0.0443548387096774,0.0784313725490196,0.110236220472441,0.0943396226415094,0.105633802816901,0.0486111111111111,0.0,0.1,-1.0,-1.0,-1.0
71,Jordan Baker,6.5,1981,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,n/a,1308,64,0.0489296636085627,653,94,0.14395099540581902,1961,158,0.0805711371749108,0.0833333333333333,0.0818181818181818,0.0954545454545455,0.0663716814159292,0.0933333333333333,0.0594059405940594,0.0756302521008403,0.08,0.0914634146341463,-1.0,0.125,0.0980392156862745,0.24137931034482799,0.032967032967032996,0.0,0.0149253731343284,0.177215189873418,0.12121212121212101,0.115384615384615,0.0538922155688623,0.150684931506849,0.053125,0.0559139784946237,0.0817438692098093,0.0871080139372822,0.08743169398907101,0.0598290598290598,0.0652173913043478,0.125,0.055,0.0,0.0555555555555556,-1.0,-1.0,-1.0
44,Kerwin Danley,22.0,1983,2.0,7.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,n/a,1092,52,0.0476190476190476,585,115,0.19658119658119702,1677,167,0.09958258795468099,0.1,0.0829268292682927,0.0909090909090909,0.0824175824175824,0.126436781609195,0.0773809523809524,0.10396039603960401,0.0810810810810811,0.139072847682119,0.28571428571428603,0.19230769230769199,0.0,0.39534883720930203,0.0,0.0,0.0327868852459016,0.10769230769230802,0.0634920634920635,0.14285714285714302,0.130769230769231,0.111111111111111,0.128787878787879,0.0566037735849057,0.10550458715596302,0.102362204724409,0.130718954248366,0.0844444444444444,0.0747663551401869,0.136363636363636,0.0718562874251497,0.0,0.0625,-1.0,-1.0,-1.0
23,Lance Barksdale,15.0,1967,1.0,0.0,4.0,1.0,2.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,n/a,1109,58,0.0522993688007214,564,90,0.159574468085106,1673,148,0.0884638374178123,0.106060606060606,0.07446808510638299,0.0729166666666667,0.0893854748603352,0.0736842105263158,0.0894736842105263,0.11805555555555601,0.0882352941176471,0.0833333333333333,0.133333333333333,0.25641025641025605,0.08,0.266666666666667,0.0294117647058824,0.0,0.0921052631578947,0.123076923076923,0.0746268656716418,0.14457831325301201,0.0613026819923372,0.0566037735849057,0.130718954248366,0.0602409638554217,0.104529616724739,0.11186440677966099,0.087719298245614,0.0522875816993464,0.1375,0.065,0.0414201183431953,0.0645161290322581,0.0714285714285714,-1.0,0.0,-1.0
94,Lance Barrett,6.5,1984,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,n/a,1294,48,0.0370942812982998,628,128,0.20382165605095498,1922,176,0.0915712799167534,0.128571428571429,0.0912863070539419,0.0883534136546185,0.130434782608696,0.0931372549019608,0.0488888888888889,0.0743801652892562,0.0561797752808989,0.120481927710843,-1.0,0.224137931034483,0.0810810810810811,0.17391304347826098,0.0727272727272727,0.0,0.0375,0.123076923076923,0.038961038961039,0.0779220779220779,0.0471976401179941,0.0923076923076923,0.144736842105263,0.0932835820895522,0.10699588477366301,0.0524691358024691,0.0809248554913295,0.0663265306122449,0.0846153846153846,0.17307692307692302,0.0855614973262032,0.11428571428571402,0.11363636363636401,-1.0,-1.0,-1.0
27,Larry Vanover,26.0,1955,2.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,n/a,1208,73,0.0604304635761589,577,71,0.12305025996533801,1785,144,0.080672268907563,0.0769230769230769,0.0660377358490566,0.0509803921568627,0.0943396226415094,0.0717703349282297,0.147058823529412,0.0971428571428571,0.0635838150289017,0.0661157024793388,0.0,0.30909090909090897,0.10869565217391301,0.18181818181818202,0.0428571428571429,0.0,0.0375,0.262295081967213,0.07228915662650601,0.202702702702703,0.0688405797101449,0.0711297071129707,0.0839416058394161,0.0287769784172662,0.0761346998535871,0.0649350649350649,0.0942408376963351,0.0855263157894737,0.0581395348837209,0.12295081967213099,0.0855614973262032,0.0,0.10416666666666699,-1.0,-1.0,-1.0
63,Laz Diaz,20.0,1963,1.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n/a,1199,71,0.0592160133444537,582,135,0.23195876288659803,1781,206,0.115665356541269,0.0954545454545455,0.137931034482759,0.0974358974358974,0.0904761904761905,0.13,0.12,0.149425287356322,0.0995024875621891,0.12403100775193801,0.166666666666667,0.25531914893617,0.166666666666667,0.28571428571428603,0.0175438596491228,0.0,0.0172413793103448,0.18181818181818202,0.11428571428571402,0.2125,0.0520446096654275,0.0857142857142857,0.16293929712460098,0.110403397027601,0.117455138662316,0.0985507246376812,0.100418410041841,0.100558659217877,0.192982456140351,0.149532710280374,0.0854700854700855,0.18421052631578896,0.0740740740740741,-1.0,0.5,-1.0
79,Manny Gonzalez,7.0,1979,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,n/a,1005,63,0.0626865671641791,468,59,0.12606837606837598,1473,122,0.0828241683638832,0.0782122905027933,0.10465116279069801,0.0804597701149425,0.062015503875969005,0.0779220779220779,0.0869565217391304,0.0848484848484849,0.0529100529100529,0.125984251968504,-1.0,0.25714285714285695,0.25531914893617,0.36363636363636404,0.0754716981132075,0.0,0.125,0.0222222222222222,0.0172413793103448,0.20512820512820498,0.0427350427350427,0.0790960451977401,0.0669642857142857,0.0546448087431694,0.0807899461400359,0.0752212389380531,0.148148148148148,0.0681818181818182,0.134615384615385,0.0854700854700855,0.0476190476190476,0.0,0.0540540540540541,-1.0,-1.0,-1.0
6,Mark Carlson,19.5,1969,2.0,4.0,3.0,1.0,1.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,n/a,1073,77,0.0717614165890028,494,84,0.17004048582996,1567,161,0.10274409700063801,0.10465116279069801,0.10377358490566001,0.12169312169312199,0.103658536585366,0.10465116279069801,0.0939226519337017,0.0884353741496599,0.10326086956521699,0.11009174311926599,0.0,0.25,0.075,0.27906976744186,0.0625,0.0,0.10869565217391301,0.14035087719298198,0.112903225806452,0.318840579710145,0.101626016260163,0.0594594594594595,0.11071428571428599,0.046070460704607005,0.112377850162866,0.0987654320987654,0.103448275862069,0.160493827160494,0.0813953488372093,0.11377245508982001,0.0479041916167665,0.133333333333333,0.102564102564103,-1.0,0.0,-1.0
90,Mark Ripperger,6.0,1980,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,n/a,1454,78,0.0536451169188446,661,101,0.152798789712557,2115,179,0.0846335697399527,0.0905172413793103,0.0881057268722467,0.0864197530864197,0.0779816513761468,0.10294117647058802,0.0521327014218009,0.0867924528301887,0.089622641509434,0.0921658986175115,0.0344827586206897,0.26,0.0980392156862745,0.29824561403508804,0.027027027027027,0.0,0.036144578313253004,0.11688311688311699,0.101449275362319,0.198198198198198,0.0598290598290598,0.062992125984252,0.10179640718562899,0.0557620817843866,0.0826901874310915,0.0746666666666667,0.119760479041916,0.0776255707762557,0.0909090909090909,0.0948275862068965,0.0621468926553672,0.25,0.111111111111111,-1.0,0.5,-1.0
14,Mark Wegner,20.0,1972,1.0,8.0,5.0,2.0,2.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,n/a,1255,87,0.0693227091633466,645,92,0.142635658914729,1900,179,0.0942105263157895,0.14285714285714302,0.06220095693779901,0.1,0.1,0.0736842105263158,0.0785123966942149,0.126923076923077,0.08,0.0714285714285714,-1.0,0.47619047619047605,0.0983606557377049,0.296296296296296,0.0649350649350649,0.0,0.051948051948052,0.168831168831169,0.144736842105263,0.136363636363636,0.0590277777777778,0.11167512690355301,0.05864197530864199,0.0753880266075388,0.10653409090909101,0.0673854447439353,0.0854700854700855,0.089622641509434,0.129310344827586,0.106060606060606,0.0833333333333333,0.0,0.075,0.0,-1.0,-1.0
60,Marty Foster,20.0,1963,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,n/a,1243,64,0.0514883346741754,658,115,0.174772036474164,1901,179,0.0941609679116255,0.0703517587939698,0.0894736842105263,0.10648148148148101,0.0969387755102041,0.058252427184465994,0.10502283105022801,0.108108108108108,0.0817307692307692,0.111801242236025,0.25,0.160714285714286,0.0851063829787234,0.203703703703704,0.0273972602739726,0.0,0.0549450549450549,0.11940298507462699,0.17142857142857096,0.128712871287129,0.08,0.10852713178294598,0.0871080139372822,0.0843881856540084,0.0974930362116992,0.0933852140077821,0.0588235294117647,0.0663265306122449,0.11428571428571402,0.16751269035532998,0.0707070707070707,0.0526315789473684,0.0273972602739726,-1.0,0.0,-1.0
51,Marvin Hudson,19.5,1964,1.0,6.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,n/a,1452,80,0.0550964187327824,712,121,0.16994382022471902,2164,201,0.0928835489833641,0.0846774193548387,0.10330578512396699,0.0950413223140496,0.0987124463519313,0.0754716981132075,0.111111111111111,0.0810810810810811,0.0989010989010989,0.083743842364532,0.111111111111111,0.262295081967213,0.23913043478260898,0.283018867924528,0.0163934426229508,0.0,0.0568181818181818,0.10869565217391301,0.0842105263157895,0.125,0.0527859237536657,0.0974576271186441,0.0909090909090909,0.0852173913043478,0.110070257611241,0.0716180371352785,0.08125,0.0857142857142857,0.10526315789473699,0.0886075949367089,0.0666666666666667,-1.0,0.112903225806452,-1.0,-1.0,-1.0
83,Mike Estabrook,7.0,1976,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,n/a,1351,53,0.0392301998519615,665,130,0.19548872180451102,2016,183,0.0907738095238095,0.0886075949367089,0.0848214285714286,0.0700934579439252,0.103448275862069,0.11734693877550999,0.0735294117647059,0.107142857142857,0.10212765957446801,0.0748663101604278,0.0740740740740741,0.195652173913043,0.06,0.14893617021276598,0.0,0.0,0.0147058823529412,0.125,0.13402061855670097,0.12820512820512803,0.0671140939597315,0.118110236220472,0.0698254364089776,0.10947368421052599,0.10942249240121601,0.0621761658031088,0.116751269035533,0.0943396226415094,0.0763358778625954,0.0588235294117647,0.102150537634409,0.0,0.14285714285714302,-1.0,-1.0,-1.0
57,Mike Everitt,20.0,1964,1.0,9.0,6.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,n/a,1372,75,0.05466472303207,714,115,0.16106442577030802,2086,190,0.0910834132310642,0.0876288659793814,0.112299465240642,0.1,0.0897435897435897,0.0848214285714286,0.0973451327433628,0.0707964601769911,0.0606060606060606,0.11518324607329801,0.0833333333333333,0.280701754385965,0.164179104477612,0.29032258064516103,0.0757575757575758,0.0,0.0235294117647059,0.120481927710843,0.0895522388059701,0.0693069306930693,0.0344827586206897,0.0843881856540084,0.0917159763313609,0.0987202925045704,0.099273607748184,0.0754189944134078,0.118811881188119,0.0882352941176471,0.0561797752808989,0.0849673202614379,0.08673469387755099,0.0967741935483871,0.0,-1.0,1.0,-1.0
76,Mike Muchlinski,7.0,1977,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,n/a,1161,59,0.0508182601205857,533,79,0.148217636022514,1694,138,0.0814639905548996,0.083743842364532,0.0927835051546392,0.0837696335078534,0.0602409638554217,0.0898876404494382,0.0596026490066225,0.0918367346938776,0.0880829015544041,0.0736196319018405,0.125,0.29166666666666696,0.12820512820512803,0.206896551724138,0.0,0.0,0.0555555555555556,0.0909090909090909,0.115384615384615,0.19277108433734902,0.0469314079422383,0.0869565217391304,0.0779661016949153,0.0635294117647059,0.0799418604651163,0.0891089108910891,0.0529100529100529,0.0862068965517241,0.0579710144927536,0.12345679012345698,0.095,0.0,0.12,-1.0,-1.0,-1.0
33,Mike Winters,29.0,1958,4.0,11.0,6.0,4.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,n/a,1199,83,0.0692243536280234,578,101,0.174740484429066,1777,184,0.103545301069218,0.115384615384615,0.11162790697674402,0.113300492610837,0.106796116504854,0.11304347826087,0.10628019323671499,0.0560747663551402,0.10526315789473699,0.105882352941176,-1.0,0.32142857142857106,0.25,0.229166666666667,0.0757575757575758,0.0,0.0597014925373134,0.178082191780822,0.111111111111111,0.149425287356322,0.029520295202952004,0.12875536480686697,0.0654545454545455,0.10273972602739699,0.11650485436893199,0.0877862595419847,0.11827956989247301,0.10638297872340399,0.0823529411764706,0.14136125654450302,0.0473372781065089,0.0,0.0754716981132075,-1.0,-1.0,-1.0
59,Nic Lentz,3.0,1989,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,wikipedia,1483,72,0.0485502360080917,700,97,0.138571428571429,2183,169,0.0774163994502978,0.0851851851851852,0.0599250936329588,0.0864197530864197,0.0877862595419847,0.0694444444444444,0.0627306273062731,0.0950226244343891,0.0653846153846154,0.09248554913294801,-1.0,0.25,0.0847457627118644,0.22,0.0,0.0,0.0481927710843374,0.137254901960784,0.0808080808080808,0.15294117647058803,0.046070460704607005,0.069204152249135,0.081151832460733,0.06196581196581201,0.090689238210399,0.0599455040871935,0.0677966101694915,0.0815217391304348,0.031496062992126,0.116959064327485,0.0694444444444444,0.0285714285714286,0.05,-1.0,-1.0,-1.0
48,Nick Mahrley,2.0,1982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Baseball-Reference/Baseball cube,390,17,0.0435897435897436,203,35,0.172413793103448,593,52,0.0876897133220911,0.0769230769230769,0.09375,0.11428571428571402,0.11940298507462699,0.0943396226415094,0.0933333333333333,0.0657894736842105,0.0714285714285714,0.05,-1.0,0.125,0.0909090909090909,0.33333333333333304,0.0769230769230769,0.0,0.0384615384615385,0.115384615384615,0.0434782608695652,0.130434782608696,0.0555555555555556,0.103448275862069,0.15625,0.0547945205479452,0.10077519379844999,0.0818181818181818,0.0714285714285714,0.0476190476190476,0.0625,0.130434782608696,0.0666666666666667,-1.0,0.14285714285714302,-1.0,-1.0,-1.0
31,Pat Hoberg,4.0,1986,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,n/a,1159,52,0.0448662640207075,591,71,0.120135363790186,1750,123,0.0702857142857143,0.0864197530864197,0.0887573964497041,0.0842696629213483,0.0568720379146919,0.0670391061452514,0.0662650602409639,0.0537634408602151,0.0786026200873362,0.0467836257309941,0.0555555555555556,0.25531914893617,0.137254901960784,0.14893617021276598,0.0298507462686567,0.0,0.0158730158730159,0.0898876404494382,0.102564102564103,0.0933333333333333,0.040590405904059,0.0969387755102041,0.0427631578947368,0.0687960687960688,0.0755555555555556,0.0608108108108108,0.0446428571428571,0.0628571428571429,0.0879120879120879,0.10752688172043,0.0484848484848485,0.0,0.08,0.0,0.0,-1.0
50,Paul Emmel,19.5,1968,2.0,9.0,3.0,1.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,n/a,1452,99,0.0681818181818182,690,113,0.16376811594202897,2142,212,0.0989729225023343,0.0871559633027523,0.0949152542372881,0.10546875,0.0983606557377049,0.116379310344828,0.10743801652892598,0.0942622950819672,0.0912863070539419,0.0941176470588235,-1.0,0.3666666666666671,0.137931034482759,0.27450980392156893,0.0285714285714286,0.0,0.051948051948052,0.10752688172043,0.128712871287129,0.26804123711340194,0.0714285714285714,0.0807174887892377,0.0952380952380952,0.0683012259194396,0.127475247524752,0.0748663101604278,0.12252964426877498,0.0683760683760684,0.094017094017094,0.0769230769230769,0.0414201183431953,0.0666666666666667,0.12820512820512803,-1.0,0.0,-1.0
39,Paul Nauert,18.5,1963,1.0,6.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,n/a,1139,79,0.0693590869183494,574,113,0.196864111498258,1713,192,0.112084063047285,0.101449275362319,0.0898203592814371,0.132075471698113,0.11235955056179801,0.11891891891891901,0.12280701754386,0.12037037037037,0.08,0.103448275862069,0.153846153846154,0.24074074074074103,0.24324324324324303,0.375,0.0,0.0,0.0704225352112676,0.111111111111111,0.0933333333333333,0.25641025641025605,0.102990033222591,0.0533333333333333,0.155172413793103,0.0671296296296296,0.138508371385084,0.0679611650485437,0.120481927710843,0.0845070422535211,0.14876033057851198,0.137254901960784,0.0797101449275362,0.0882352941176471,0.0454545454545455,-1.0,-1.0,-1.0
10,Phil Cuzzi,20.0,1955,1.0,7.0,2.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,n/a,1264,59,0.0466772151898734,696,117,0.168103448275862,1960,176,0.0897959183673469,0.0718232044198895,0.0901287553648069,0.0717299578059072,0.10447761194029902,0.0888888888888889,0.10294117647058802,0.11162790697674402,0.0692640692640693,0.0940594059405941,0.157894736842105,0.193548387096774,0.0862068965517241,0.23529411764705901,0.0506329113924051,0.0,0.0447761194029851,0.0864197530864197,0.0422535211267606,0.12037037037037,0.0555555555555556,0.11557788944723599,0.0947712418300654,0.0926275992438563,0.0963687150837989,0.0493506493506494,0.135746606334842,0.11965811965812,0.0808080808080808,0.128378378378378,0.0192307692307692,0.162162162162162,0.24137931034482799,-1.0,-1.0,-1.0
81,Quinn Wolcott,5.5,1986,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,n/a,1379,61,0.0442349528643945,696,132,0.18965517241379298,2075,193,0.0930120481927711,0.0772200772200772,0.0901639344262295,0.0925925925925926,0.110169491525424,0.0995670995670996,0.0738916256157636,0.0991379310344828,0.106194690265487,0.0903225806451613,0.0714285714285714,0.23728813559321998,0.08,0.25925925925925897,0.0128205128205128,0.0,0.0126582278481013,0.123076923076923,0.051948051948052,0.15151515151515196,0.0736543909348442,0.125628140703518,0.11859838274932599,0.0702087286527514,0.103351955307263,0.0906921241050119,0.0796019900497512,0.0903225806451613,0.0619469026548673,0.0849056603773585,0.11055276381909501,0.0606060606060606,0.0740740740740741,-1.0,-1.0,-1.0
18,Ramon De Jesus,3.0,1983,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,wikipedia/MLB news,1214,66,0.0543657331136738,634,99,0.15615141955835998,1848,165,0.0892857142857143,0.0961538461538462,0.0929203539823009,0.110576923076923,0.11162790697674402,0.054726368159204,0.0632183908045977,0.0852017937219731,0.0985221674876847,0.0842105263157895,-1.0,0.222222222222222,0.145833333333333,0.263157894736842,0.0140845070422535,0.0,0.12,0.134146341463415,0.0449438202247191,0.14457831325301201,0.0586319218241042,0.0666666666666667,0.110429447852761,0.0767326732673267,0.0995850622406639,0.10801393728223,0.10849056603773599,0.0729166666666667,0.0555555555555556,0.0357142857142857,0.0470588235294118,0.0625,0.0784313725490196,-1.0,0.6,-1.0
30,Rob Drake,11.0,1969,1.0,4.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,n/a,1067,57,0.0534208059981256,549,109,0.198542805100182,1616,166,0.10272277227722801,0.11013215859030802,0.0899470899470899,0.14213197969543098,0.11728395061728399,0.0862944162436548,0.0958083832335329,0.0987654320987654,0.102564102564103,0.0923076923076923,0.0,0.23913043478260898,0.166666666666667,0.33333333333333304,0.0,0.0,0.0571428571428571,0.111111111111111,0.0350877192982456,0.164179104477612,0.0817843866171004,0.0952380952380952,0.174603174603175,0.0611246943765281,0.11838006230529599,0.0784313725490196,0.13861386138613901,0.0942028985507246,0.140625,0.0904255319148936,0.0642857142857143,0.0476190476190476,0.114754098360656,-1.0,0.0,-1.0
40,Roberto Ortiz,3.0,1984,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,lavidabaseball,853,56,0.0656506447831184,412,64,0.155339805825243,1265,120,0.0948616600790514,0.0993377483443709,0.0802919708029197,0.10483870967741901,0.139344262295082,0.0814814814814815,0.11278195488721801,0.0838709677419355,0.10526315789473699,0.0673076923076923,0.0833333333333333,0.162162162162162,0.14285714285714302,0.264705882352941,0.0227272727272727,0.0,0.0652173913043478,0.294117647058824,0.0784313725490196,0.196969696969697,0.0812182741116751,0.0952380952380952,0.0934065934065934,0.0477707006369427,0.0954653937947494,0.105769230769231,0.0986842105263158,0.0967741935483871,0.133928571428571,0.0740740740740741,0.046875,0.133333333333333,0.0769230769230769,-1.0,-1.0,-1.0
46,Ron Kulpa,20.0,1968,2.0,10.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,n/a,1128,66,0.0585106382978723,582,104,0.17869415807560102,1710,170,0.0994152046783626,0.151041666666667,0.0446428571428571,0.114754098360656,0.1,0.099009900990099,0.0714285714285714,0.107317073170732,0.121546961325967,0.1,0.0689655172413793,0.326530612244898,0.0952380952380952,0.292682926829268,0.0886075949367089,0.0,0.0133333333333333,0.11940298507462699,0.0357142857142857,0.216216216216216,0.0546075085324232,0.0847457627118644,0.12371134020618599,0.09135802469135801,0.10699001426533501,0.104918032786885,0.128,0.0909090909090909,0.12727272727272698,0.0948275862068965,0.0575539568345324,0.0,0.0526315789473684,-1.0,0.1,-1.0
67,Ryan Additon,2.0,1985,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,Baseball cube,688,34,0.0494186046511628,365,66,0.18082191780821902,1053,100,0.0949667616334283,0.0973451327433628,0.10869565217391301,0.0941176470588235,0.0975609756097561,0.0842105263157895,0.0919540229885057,0.0898876404494382,0.0636363636363636,0.146341463414634,0.12820512820512803,0.18181818181818202,0.0434782608695652,0.258064516129032,0.0344827586206897,0.0,0.027027027027027,0.0526315789473684,0.0714285714285714,0.211538461538462,0.0869565217391304,0.0693069306930693,0.135416666666667,0.0699588477366255,0.11568123393316199,0.0463917525773196,0.10526315789473699,0.0697674418604651,0.0769230769230769,0.18181818181818202,0.0810810810810811,0.0,0.15909090909090898,-1.0,-1.0,-1.0
36,Ryan Blakney,4.0,1985,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,wikipedia,687,25,0.0363901018922853,379,78,0.205804749340369,1066,103,0.0966228893058161,0.0631578947368421,0.0916666666666667,0.0578512396694215,0.14925373134328399,0.111111111111111,0.0763888888888889,0.10743801652892598,0.12068965517241399,0.075,-1.0,0.16,0.125,0.0416666666666667,0.0333333333333333,0.0,0.0285714285714286,0.0625,0.115384615384615,0.11320754716981098,0.0738636363636364,0.106796116504854,0.152439024390244,0.0976430976430976,0.108843537414966,0.107317073170732,0.0714285714285714,0.0694444444444444,0.10416666666666699,0.10769230769230802,0.0865384615384615,0.0,0.0384615384615385,-1.0,-1.0,-1.0
34,Sam Holbrook,18.5,1965,1.0,5.0,4.0,2.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,n/a,1271,72,0.0566483084185681,602,111,0.18438538205980104,1873,183,0.0977042178323545,0.12280701754386,0.10126582278480999,0.096234309623431,0.11055276381909501,0.0778443113772455,0.112068965517241,0.0656565656565657,0.100418410041841,0.0746268656716418,-1.0,0.262295081967213,0.175,0.17391304347826098,0.0,0.0,0.0428571428571429,0.175438596491228,0.121621621621622,0.22352941176470603,0.0978260869565217,0.0694444444444444,0.0950920245398773,0.0772357723577236,0.110169491525424,0.0829875518672199,0.075,0.0884955752212389,0.125,0.0769230769230769,0.08878504672897199,0.25,0.0714285714285714,0.0,0.0,-1.0
87,Scott Barry,10.0,1976,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,n/a,829,60,0.0723763570566948,383,61,0.15926892950391597,1212,121,0.0998349834983498,0.0882352941176471,0.12781954887217997,0.101449275362319,0.0677966101694915,0.072463768115942,0.09448818897637801,0.11678832116788301,0.108333333333333,0.107142857142857,0.125,0.33333333333333304,0.23529411764705901,0.25925925925925897,0.0,0.0,0.0188679245283019,0.19047619047619,0.175438596491228,0.266666666666667,0.0673575129533679,0.124183006535948,0.07,0.0528169014084507,0.114967462039046,0.0829694323144105,0.14423076923076902,0.0588235294117647,0.0588235294117647,0.164179104477612,0.0746268656716418,0.0833333333333333,0.0555555555555556,-1.0,-1.0,-1.0
29,Sean Barber,5.0,1985,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Baseball-Reference,1189,52,0.0437342304457527,586,94,0.160409556313993,1775,146,0.0822535211267606,0.110576923076923,0.0820512820512821,0.0824175824175824,0.0721649484536082,0.0833333333333333,0.0994475138121547,0.0599078341013825,0.0580357142857143,0.10273972602739699,0.0833333333333333,0.169491525423729,0.0540540540540541,0.169811320754717,0.0163934426229508,0.0,0.046875,0.107142857142857,0.0945945945945946,0.177215189873418,0.0786516853932584,0.0904761904761905,0.0911949685534591,0.0573394495412844,0.0910384068278805,0.0898203592814371,0.0818181818181818,0.0546875,0.0827067669172932,0.0844155844155844,0.0405405405405405,0.0909090909090909,0.0588235294117647,-1.0,0.25,-1.0
85,Stu Scheurwater,3.0,1983,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,wikipedia,1110,62,0.0558558558558559,543,74,0.136279926335175,1653,136,0.0822746521476104,0.0736842105263158,0.0918367346938776,0.0988372093023256,0.0748663101604278,0.0569948186528497,0.0777777777777778,0.108433734939759,0.0765027322404372,0.0860215053763441,-1.0,0.18604651162790697,0.2,0.175,0.0350877192982456,0.0,0.1375,0.10447761194029902,0.0985915492957746,0.151898734177215,0.0347490347490347,0.0931372549019608,0.08800000000000001,0.058679706601467,0.0987654320987654,0.056140350877193,0.0782608695652174,0.0551181102362205,0.0792079207920792,0.13013698630137,0.0540540540540541,0.0,0.032258064516129,-1.0,0.0,0.2
